School Code,School Name,School Type,Town,Zip,Grade,District Name,District Code,9_Enrollment,10_Enrollment,11_Enrollment,12_Enrollment,SP_Enrollment,TOTAL_Enrollment,First Language Not English,% First Language Not English,English Language Learner,% English Language Learner,Students With Disabilities,% Students With Disabilities,High Needs,% High Needs,Economically Disadvantaged,% Economically Disadvantaged,% African American,% Asian,% Hispanic,% White,% Native American,"% Native Hawaiian, Pacific Islander","% Multi-Race, Non-Hispanic",% Males,% Females,Total # of Classes,Average Class Size,Number of Students,Salary Totals,Average Salary,FTE Count,In-District Expenditures,Total In-district FTEs,Average In-District Expenditures per Pupil,Total Expenditures,Total Pupil FTEs,Average Expenditures per Pupil,# in Cohort,% Graduated,% Still in School,% Non-Grad Completers,% GED,% Dropped Out,% Permanently Excluded,High School Graduates (#),Attending Coll./Univ. (#),% Attending College,% Private Two-Year,% Private Four-Year,% Public Two-Year,% Public Four-Year,% MA Community College,% MA State University,% UMass,SAT_Tests Taken,MCAS_10thGrade_Math_SGP,MCAS_10thGrade_Math_Incl. in SGP(#),MCAS_10thGrade_English_SGP,MCAS_10thGrade_English_Incl. in SGP(#),School Accountability Percentile (1-99),Progress and Performance Index (PPI) - All Students,Charter School,Public School
2920505,Joseph Case High,Public School,Swansea,2777,"09,10,11,12",Swansea,2920000,144,128,123,133,0,528,8.0,1.5,2.0,0.4,53.0,10.0,148.0,28.0,114.0,21.6,1.7,1.3,1.7,93.9,0.2,0.0,1.1,52.7,47.3,295.0,14.2,512.0,10276348.0,62775.0,164.0,26381787.33,2085.5,12650.1,27339036.25,2125.5,12862.4,132.0,91.7,2.3,1.5,0.0,4.5,0.0,138.0,100.0,72.5,0.0,18.0,41.0,41.0,39.0,11.0,25.0,74.0,70.0,114.0,64.0,111.0,73.0,93.0,0,1
7700505,Tantasqua Regional Sr High,Public School,Fiskdale,1518,"09,10,11,12",Tantasqua,7700000,194,169,182,209,6,760,7.0,0.9,1.0,0.1,45.0,5.9,130.0,17.1,98.0,12.9,0.5,1.4,4.1,91.2,0.1,0.0,2.6,43.6,56.4,758.0,13.7,1249.0,10658240.0,73069.0,146.0,23420423.0,1763.7,13279.14,23708081.0,1818.6,13036.45,191.0,94.8,2.6,0.0,0.5,2.1,0.0,183.0,153.0,83.6,0.0,34.0,27.5,38.6,26.8,15.7,11.1,139.0,50.0,157.0,36.0,159.0,67.0,88.0,0,1
7700605,Tantasqua Regional Vocational,Public School,Fiskdale,1518,"09,10,11,12",Tantasqua,7700000,119,132,119,127,0,497,2.0,0.4,0.0,0.0,93.0,18.7,182.0,36.6,116.0,23.3,0.2,0.4,5.0,91.5,0.6,0.0,2.2,61.4,38.6,80.0,10.0,504.0,10658240.0,73069.0,146.0,23420423.0,1763.7,13279.14,23708081.0,1818.6,13036.45,94.0,97.9,1.1,0.0,0.0,1.1,0.0,84.0,42.0,50.0,0.0,16.7,54.8,28.6,47.6,21.4,4.8,27.0,40.0,122.0,30.0,121.0,24.0,64.0,0,1
2930525,Taunton Alternative High School,Public School,Taunton,2780,"08,09,10,11,12",Taunton,2930000,3,16,14,56,0,89,4.0,4.5,1.0,1.1,30.0,33.7,63.0,70.8,54.0,60.7,15.7,0.0,14.6,64.0,0.0,0.0,5.6,62.9,37.1,99.0,9.9,127.0,38245292.0,73662.0,519.0,90608084.33,7941.2,11409.87,100200405.49,8172.7,12260.38,65.0,70.8,15.4,1.5,0.0,12.3,0.0,58.0,11.0,19.0,0.0,18.2,72.7,9.1,72.7,0.0,9.1,4.0,50.57507507507508,167.36857142857144,50.83483483483484,166.0625,51.50445103857567,75.01474926253687,0,1
2930505,Taunton High,Public School,Taunton,2780,"08,09,10,11,12",Taunton,2930000,502,483,431,426,16,2502,247.0,9.9,66.0,2.6,366.0,14.6,1113.0,44.5,927.0,37.1,14.5,1.8,11.8,67.9,0.1,0.3,3.6,50.1,49.8,971.0,19.8,2510.0,38245292.0,73662.0,519.0,90608084.33,7941.2,11409.87,100200405.49,8172.7,12260.38,421.0,92.6,2.6,1.7,0.0,3.1,0.0,342.0,247.0,72.2,0.4,26.3,29.1,44.1,28.7,19.0,17.8,306.0,37.0,388.0,31.0,381.0,24.0,52.0,0,1
2950505,Tewksbury Memorial High,Public School,Tewksbury,1876,"09,10,11,12",Tewksbury,2950000,243,235,245,251,6,980,14.0,1.4,7.0,0.7,141.0,14.4,224.0,22.9,121.0,12.3,1.5,2.6,2.9,92.6,0.0,0.2,0.3,52.8,47.2,387.0,20.1,1005.0,18471234.0,73944.0,250.0,48999854.14,3625.0,13517.2,56271988.4,3822.9,14719.71,249.0,94.4,0.8,0.0,1.6,3.2,0.0,224.0,174.0,77.7,0.0,35.6,20.1,44.3,19.0,13.2,20.1,199.0,67.0,223.0,41.0,223.0,64.0,87.0,0,1
8780605,Tri-County Regional Vocational Technical,Public School,Franklin,2038,"09,10,11,12",Tri-County Regional Vocational Technical,8780000,284,277,225,237,0,1023,5.0,0.5,4.0,0.4,302.0,29.5,438.0,42.8,213.0,20.8,0.4,0.7,4.6,89.2,0.4,0.2,4.5,55.0,44.9,595.0,16.8,999.0,7493981.0,79134.0,95.0,18549779.0,1041.8,17805.51,18549779.0,1041.8,17805.51,227.0,96.0,0.9,0.0,0.9,2.2,0.0,238.0,139.0,58.4,0.7,31.7,31.7,36.0,25.9,18.7,13.7,112.0,50.0,217.0,53.0,218.0,63.0,86.0,0,1
7730505,Triton Regional High School,Public School,Byfield,1922,"09,10,11,12",Triton,7730000,189,181,184,162,0,716,24.0,3.4,3.0,0.4,91.0,12.7,175.0,24.4,102.0,14.2,0.8,1.7,2.2,94.7,0.0,0.0,0.6,47.9,52.1,361.0,14.0,710.0,16581702.0,75098.0,221.0,38989903.47,2705.8,14409.75,43396918.09,2895.7,14986.68,178.0,92.1,2.8,0.6,1.7,2.8,0.0,175.0,144.0,82.3,0.7,23.6,20.8,54.9,20.1,11.1,11.8,133.0,51.0,164.0,48.0,163.0,57.0,77.0,0,1
3010505,Tyngsborough High School,Public School,Tyngsborough,1879,"09,10,11,12",Tyngsborough,3010000,129,122,128,128,0,507,13.0,2.6,4.0,0.8,45.0,8.9,89.0,17.6,46.0,9.1,2.2,6.1,3.6,85.2,0.0,0.0,3.0,49.3,50.7,398.0,15.6,507.0,9508082.0,71705.0,133.0,22216053.0,1725.0,12878.87,24650355.0,1869.6,13184.83,128.0,97.7,0.0,0.0,0.0,2.3,0.0,135.0,112.0,83.0,0.0,25.9,28.6,45.5,25.9,8.0,22.3,111.0,57.0,113.0,47.0,114.0,79.0,85.0,0,1
8790605,Upper Cape Cod Vocational Technical,Public School,Bourne,2532,"09,10,11,12",Upper Cape Cod Regional Vocational Technical,8790000,192,175,176,166,0,709,0.0,0.0,0.0,0.0,124.0,17.5,272.0,38.4,183.0,25.8,4.4,1.7,1.4,87.6,0.6,0.0,4.4,61.8,38.2,333.0,15.2,686.0,5017329.0,68731.0,73.0,15122778.02,706.5,21405.21,15142778.02,710.5,21312.85,164.0,99.4,0.6,0.0,0.0,0.0,0.0,148.0,92.0,62.2,0.0,29.3,45.7,25.0,45.7,9.8,12.0,82.0,45.5,168.0,39.0,167.0,50.0,84.0,0,1
3040515,Gateway to College,Public School,Uxbridge,1569,"09,10,11,12",Uxbridge,3040000,0,5,10,31,0,46,0.0,0.0,0.0,0.0,0.0,0.0,15.0,32.6,15.0,32.6,0.0,2.2,17.4,73.9,2.2,2.2,2.2,41.3,58.7,439.5703125,15.401562499999999,820.6770833333334,8890566.0,70226.0,127.0,23159158.6,1818.9,12732.51,26227739.06,2056.2,12755.44,193.04054054054055,83.4718918918919,7.069459459459459,1.207297297297297,1.1256756756756756,7.082702702702703,0.042702702702702704,175.62191780821917,143.08797653958945,74.4982404692082,0.15249266862170088,32.550439882697944,32.0633431085044,35.23870967741935,30.900293255131963,12.958944281524927,13.473607038123166,140.24858757062148,50.57507507507508,167.36857142857144,50.83483483483484,166.0625,51.50445103857567,75.01474926253687,0,1
3040505,Uxbridge High,Public School,Uxbridge,1569,"09,10,11,12",Uxbridge,3040000,115,124,120,119,4,482,17.0,3.5,5.0,1.0,72.0,14.9,130.0,27.0,83.0,17.2,1.5,1.5,2.7,91.9,0.6,0.2,1.7,53.5,46.5,262.0,16.9,499.0,8890566.0,70226.0,127.0,23159158.6,1818.9,12732.51,26227739.06,2056.2,12755.44,136.0,89.0,0.0,1.5,1.5,8.1,0.0,96.0,70.0,72.9,0.0,32.9,24.3,42.9,20.0,22.9,14.3,88.0,54.0,107.0,54.0,107.0,43.0,64.0,0,1
7750505,Wachusett Regional High,Public School,Holden,1520,"09,10,11,12",Wachusett,7750000,528,589,502,507,14,2140,69.0,3.2,13.0,0.6,268.0,12.5,411.0,19.2,183.0,8.6,1.9,3.2,4.1,88.9,0.0,0.2,1.7,47.3,52.7,1095.0,17.6,2163.0,31595350.0,68835.0,459.0,79862593.3,7329.2,10896.5,87050803.09,7545.2,11537.24,547.0,95.4,1.1,0.4,0.4,2.7,0.0,486.0,411.0,84.6,0.0,36.5,23.6,39.9,23.4,19.0,11.7,472.0,63.0,471.0,51.5,468.0,80.0,88.0,0,1
3050505,Wakefield Memorial High,Public School,Wakefield,1880,"09,10,11,12",Wakefield,3050000,272,228,271,237,8,1016,31.0,3.1,12.0,1.2,143.0,14.1,239.0,23.5,129.0,12.7,3.1,3.1,2.9,88.6,0.2,0.3,2.0,47.9,52.1,530.0,14.6,993.0,17495437.0,68907.0,254.0,43916827.0,3416.9,12852.83,48100993.0,3537.3,13598.22,255.0,96.9,1.2,0.4,0.8,0.8,0.0,257.0,225.0,87.5,0.0,39.1,14.7,46.2,14.2,18.2,16.0,215.0,33.0,239.0,28.0,240.0,48.0,63.0,0,1
3070505,Walpole High,Public School,Walpole,2081,"09,10,11,12",Walpole,3070000,278,298,286,274,7,1143,75.0,6.6,9.0,0.8,148.0,12.9,220.0,19.2,95.0,8.3,4.2,3.5,4.5,86.7,0.2,0.0,0.9,48.9,51.1,473.0,19.1,1168.0,21607041.0,74124.0,292.0,52203400.74,3911.2,13347.16,56123431.72,3986.7,14077.67,292.0,96.2,2.4,0.0,0.3,1.0,0.0,290.0,256.0,88.3,0.0,41.8,10.9,47.3,10.9,19.1,11.7,272.0,35.5,258.0,56.0,260.0,78.0,79.0,0,1
3080505,Waltham Sr High,Public School,Waltham,2452,"09,10,11,12",Waltham,3080000,416,403,391,376,0,1586,713.0,45.0,247.0,15.6,266.0,16.8,767.0,48.4,412.0,26.0,11.6,5.0,38.3,42.2,0.2,0.3,2.3,54.1,45.9,721.0,17.1,1502.0,36422449.0,75383.0,483.0,99876859.65,5265.7,18967.44,108683350.57,5450.4,19940.44,349.0,85.7,6.0,2.3,0.6,5.4,0.0,292.0,217.0,74.3,0.0,27.6,29.5,42.9,29.0,17.1,19.4,232.0,50.0,305.0,67.0,301.0,31.0,61.0,0,1
3090505,Ware Junior/Senior High School,Public School,Ware,1082,"07,08,09,10,11,12",Ware,3090000,70,78,65,65,3,475,11.0,2.3,4.0,0.8,79.0,16.6,229.0,48.2,193.0,40.6,2.5,1.1,8.8,83.8,0.4,0.2,3.2,52.4,47.6,217.0,18.8,512.0,5440456.0,61266.0,89.0,16337418.49,1213.1,13467.5,18529593.49,1402.9,13208.06,68.0,76.5,2.9,0.0,4.4,16.2,0.0,48.0,28.0,58.3,0.0,39.3,25.0,35.7,25.0,17.9,10.7,30.0,67.0,49.0,26.0,51.0,13.0,37.0,0,1
3100315,Wareham Cooperative Alternative School,Public School,Wareham,2571,"09,10,11,12",Wareham,3100000,12,12,19,18,0,61,0.0,0.0,0.0,0.0,17.0,27.9,36.0,59.0,29.0,47.5,9.8,0.0,8.2,72.1,1.6,0.0,8.2,60.7,39.3,47.0,5.9,69.0,13858037.0,68502.0,202.0,37556642.73,2625.3,14305.66,42102042.73,2890.3,14566.67,39.0,33.3,23.1,5.1,0.0,38.5,0.0,31.0,4.0,12.9,0.0,0.0,100.0,0.0,75.0,0.0,0.0,140.24858757062148,50.57507507507508,167.36857142857144,50.83483483483484,166.0625,51.50445103857567,75.01474926253687,0,1
3100505,Wareham Senior High,Public School,Wareham,2571,"09,10,11,12",Wareham,3100000,171,106,120,112,9,518,6.0,1.2,2.0,0.4,119.0,23.0,278.0,53.7,222.0,42.9,9.7,1.5,9.8,67.6,0.8,0.2,10.4,51.0,49.0,434.0,12.0,570.0,13858037.0,68502.0,202.0,37556642.73,2625.3,14305.66,42102042.73,2890.3,14566.67,130.0,92.3,2.3,0.8,0.0,4.6,0.0,114.0,87.0,76.3,0.0,27.6,31.0,41.4,29.9,25.3,11.5,77.0,42.0,104.0,59.0,104.0,18.0,69.0,0,1
3140505,Watertown High,Public School,Watertown,2472,"09,10,11,12",Watertown,3140000,154,172,164,168,4,662,240.0,36.3,50.0,7.6,140.0,21.1,287.0,43.4,156.0,23.6,3.2,6.5,13.0,73.6,0.8,0.2,2.9,50.2,49.8,428.0,13.7,713.0,18114540.0,76887.0,236.0,47310639.43,2555.2,18515.43,54482679.48,2706.0,20134.03,182.0,87.9,4.4,0.5,0.0,7.1,0.0,180.0,154.0,85.6,0.0,45.5,19.5,35.1,18.2,5.8,22.7,141.0,57.0,142.0,45.0,139.0,43.0,69.0,0,1
3150505,Wayland High School,Public School,Wayland,1778,"09,10,11,12",Wayland,3150000,214,204,219,191,0,828,71.0,8.6,12.0,1.4,170.0,20.5,200.0,24.2,30.0,3.6,4.8,15.0,5.4,70.4,0.0,0.1,4.2,53.1,46.9,420.0,14.9,841.0,18474377.0,89900.0,206.0,44980287.8,2662.7,16892.74,47903343.63,2713.7,17652.41,227.0,98.7,0.9,0.0,0.0,0.4,0.0,206.0,180.0,87.4,0.0,53.9,5.0,41.1,4.4,3.3,13.3,201.0,51.0,206.0,47.0,201.0,87.0,100.0,0,1
3160505,Bartlett High School,Public School,Webster,1570,"09,10,11,12",Webster,3160000,101,136,113,88,5,443,51.0,11.5,26.0,5.9,70.0,15.8,224.0,50.6,181.0,40.9,4.3,2.9,14.7,73.1,0.0,0.0,5.0,54.2,45.8,239.0,15.7,465.0,9460992.0,71242.0,133.0,25150748.63,1857.8,13537.92,28469643.4,2036.9,13976.95,111.0,66.7,6.3,0.9,0.9,24.3,0.9,91.0,64.0,70.3,0.0,26.6,29.7,43.8,29.7,32.8,7.8,53.0,55.0,92.0,37.0,93.0,13.0,39.0,0,1
3170505,Wellesley Sr High,Public School,Wellesley,2481,"09,10,11,12",Wellesley,3170000,375,383,399,355,0,1512,109.0,7.2,11.0,0.7,234.0,15.5,320.0,21.2,98.0,6.5,6.1,11.6,4.7,73.5,0.0,0.1,4.0,48.2,51.8,806.0,16.2,1513.0,34204649.0,90041.0,380.0,84951100.2,5022.0,16915.79,92638098.06,5094.1,18185.37,375.0,97.3,1.3,0.5,0.0,0.8,0.0,324.0,278.0,85.8,0.0,67.3,5.0,27.7,5.0,0.4,9.4,306.0,71.0,353.0,46.0,353.0,89.0,97.0,0,1
3220505,West Boylston Junior/Senior High,Public School,West Boylston,1583,"06,07,08,09,10,11,12",West Boylston,3220000,65,60,66,61,0,513,13.0,2.5,8.0,1.6,65.0,12.7,136.0,26.5,87.0,17.0,1.6,0.8,9.2,85.0,0.2,0.0,3.3,47.6,52.4,328.0,14.4,496.0,5592907.0,70796.0,79.0,12796571.0,916.6,13960.91,15386867.0,1047.5,14689.13,59.0,93.2,3.4,0.0,0.0,3.4,0.0,65.0,60.0,92.3,0.0,35.0,25.0,40.0,23.3,18.3,13.3,48.0,47.0,66.0,76.5,66.0,58.0,57.0,0,1
3230505,West Bridgewater Junior/Senior,Public School,West Bridgewater,2379,"07,08,09,10,11,12",West Bridgewater,3230000,102,106,94,99,0,619,5.0,0.8,2.0,0.3,49.0,7.9,129.0,20.8,87.0,14.1,3.1,1.3,2.4,90.8,0.2,0.2,2.1,44.9,55.1,442.0,17.3,634.0,6039286.0,66220.0,91.0,14383264.0,1293.8,11117.07,15630767.0,1330.3,11749.81,110.0,98.2,0.9,0.0,0.0,0.9,0.0,99.0,86.0,86.9,0.0,31.4,18.6,50.0,18.6,29.1,14.0,94.0,29.0,92.0,49.0,92.0,75.0,60.0,0,1
3320515,21st Century Skills Academy,Public School,West Springfield,1089,"09,10,11,12",West Springfield,3320000,0,1,0,13,0,14,3.0,21.4,0.0,0.0,4.0,28.6,10.0,71.4,8.0,57.1,7.1,0.0,14.3,78.6,0.0,0.0,0.0,78.6,21.4,13.0,6.3,21.0,19858513.0,67340.0,295.0,49959612.52,4015.9,12440.45,55590505.52,4157.1,13372.42,13.0,92.3,7.7,0.0,0.0,0.0,0.0,12.0,143.08797653958945,74.4982404692082,0.15249266862170088,32.550439882697944,32.0633431085044,35.23870967741935,30.900293255131963,12.958944281524927,13.473607038123166,140.24858757062148,50.57507507507508,167.36857142857144,50.83483483483484,166.0625,51.50445103857567,75.01474926253687,0,1
3320505,West Springfield High,Public School,West Springfield,1089,"09,10,11,12",West Springfield,3320000,321,301,300,282,15,1219,351.0,28.8,82.0,6.7,230.0,18.9,595.0,48.8,469.0,38.5,3.6,6.8,14.4,73.2,0.1,0.1,1.9,52.3,47.7,703.0,15.3,1235.0,19858513.0,67340.0,295.0,49959612.52,4015.9,12440.45,55590505.52,4157.1,13372.42,291.0,86.3,5.2,2.4,0.3,5.8,0.0,235.0,165.0,70.2,0.0,23.0,51.5,25.5,49.1,13.3,6.7,145.0,42.5,218.0,51.0,248.0,15.0,75.0,0,1
3210505,Westborough High,Public School,Westborough,1581,"09,10,11,12",Westborough,3210000,266,267,271,245,4,1053,193.0,18.3,22.0,2.1,113.0,10.7,211.0,20.0,80.0,7.6,2.0,21.2,4.5,70.1,0.0,0.0,2.3,49.3,50.7,614.0,14.4,1048.0,21578374.0,78661.0,274.0,48909192.5,3604.6,13568.55,53907122.05,3655.8,14745.64,257.0,97.3,0.4,0.4,0.4,1.6,0.0,290.0,248.0,85.5,0.0,43.1,10.9,46.0,8.5,8.9,16.9,225.0,58.0,233.0,64.0,241.0,91.0,99.0,0,1
3250505,Westfield High,Public School,Westfield,1085,"09,10,11,12",Westfield,3250000,319,290,322,303,35,1269,69.0,5.4,32.0,2.5,192.0,15.1,444.0,35.0,337.0,26.6,2.9,3.2,11.1,80.6,0.2,0.2,1.9,45.3,54.7,604.0,17.3,1261.0,29473572.0,67184.0,439.0,75044148.17,5572.7,13466.39,78417348.17,5756.3,13622.87,330.0,84.2,5.5,1.8,0.6,7.9,0.0,340.0,262.0,77.1,0.0,29.0,37.4,33.6,36.6,18.7,7.3,188.0,51.0,269.0,54.0,268.0,30.0,75.0,0,1
3250605,Westfield Technical Academy,Public School,Westfield,1085,"09,10,11,12",Westfield,3250000,156,139,143,102,0,540,41.0,7.6,6.0,1.1,153.0,28.3,290.0,53.7,186.0,34.4,2.2,1.9,6.3,88.0,0.2,0.2,1.3,63.9,36.1,260.0,14.0,502.0,29473572.0,67184.0,439.0,75044148.17,5572.7,13466.39,78417348.17,5756.3,13622.87,109.0,90.8,0.0,1.8,0.9,6.4,0.0,107.0,50.0,46.7,0.0,8.0,88.0,4.0,86.0,4.0,0.0,13.0,42.5,138.0,45.0,139.0,19.0,77.0,0,1
3260505,Westford Academy,Public School,Westford,1886,"09,10,11,12",Westford,3260000,430,455,393,398,4,1680,169.0,10.1,12.0,0.7,165.0,9.8,224.0,13.3,61.0,3.6,0.7,20.5,1.1,74.1,0.0,0.0,3.6,51.0,49.0,697.0,19.7,1680.0,27457555.0,76165.0,361.0,63422050.92,5100.2,12435.21,67798033.1,5168.4,13117.8,414.0,98.6,0.7,0.0,0.2,0.5,0.0,409.0,372.0,91.0,0.0,40.6,11.3,48.1,10.8,8.1,16.7,382.0,48.0,371.0,57.0,375.0,90.0,99.0,0,1
3300505,Weston High,Public School,Weston,2493,"09,10,11,12",Weston,3300000,171,202,146,186,1,706,93.0,13.2,23.0,3.3,120.0,17.0,177.0,25.1,41.0,5.8,5.9,17.0,4.8,67.1,0.6,0.0,4.5,50.6,49.4,608.0,12.9,726.0,18480494.0,93953.0,197.0,48897244.1,2240.3,21826.2,51693260.7,2270.4,22768.35,190.0,97.4,2.6,0.0,0.0,0.0,0.0,172.0,141.0,82.0,0.0,58.2,8.5,33.3,7.8,0.7,7.8,143.0,51.0,134.0,49.0,133.0,88.0,95.0,0,1
3310515,Westport Junior/Senior High School,Public School,Westport,2790,"07,08,09,10,11,12",Westport,3310000,60,99,69,86,0,576,18.0,3.1,3.0,0.5,88.0,15.3,178.0,30.9,118.0,20.5,0.7,1.7,3.3,91.0,0.5,0.0,2.8,55.7,44.3,439.5703125,15.401562499999999,820.6770833333334,8106319.0,74575.0,109.0,20085268.0,1580.6,12707.37,21924504.0,1613.3,13589.85,193.04054054054055,83.4718918918919,7.069459459459459,1.207297297297297,1.1256756756756756,7.082702702702703,0.042702702702702704,175.62191780821917,143.08797653958945,74.4982404692082,0.15249266862170088,32.550439882697944,32.0633431085044,35.23870967741935,30.900293255131963,12.958944281524927,13.473607038123166,140.24858757062148,50.57507507507508,167.36857142857144,50.83483483483484,166.0625,51.50445103857567,75.01474926253687,0,1
3350505,Westwood High,Public School,Westwood,2090,"09,10,11,12",Westwood,3350000,237,260,248,254,0,999,34.0,3.4,2.0,0.2,181.0,18.1,212.0,21.2,41.0,4.1,3.0,7.0,1.9,86.5,0.0,0.0,1.6,47.4,52.6,458.0,15.8,977.0,19994957.0,86074.0,232.0,49217900.81,3206.4,15349.89,51223788.04,3231.1,15853.36,212.0,97.6,1.9,0.0,0.5,0.0,0.0,247.0,217.0,87.9,0.0,57.6,2.8,39.6,2.3,7.8,16.6,206.0,49.0,230.0,58.0,227.0,92.0,99.0,0,1
3360505,Weymouth High School,Public School,Weymouth,2190,"09,10,11,12",Weymouth,3360000,581,468,462,436,6,1953,156.0,8.0,41.0,2.1,300.0,15.4,693.0,35.5,483.0,24.7,4.3,4.8,6.8,81.3,0.2,0.0,2.7,52.0,48.0,964.0,16.6,2012.0,33277110.0,79935.0,416.0,84045543.55,6577.2,12778.32,93154906.31,6812.0,13675.12,524.0,88.5,4.0,0.0,1.7,5.7,0.0,461.0,289.0,62.7,1.0,28.7,28.4,41.9,27.0,18.0,15.9,342.0,55.0,388.0,54.0,385.0,43.0,70.0,0,1
7800505,Whitman Hanson Regional,Public School,Whitman,2382,"09,10,11,12",Whitman-Hanson,7800000,271,291,299,297,12,1170,16.0,1.4,4.0,0.3,153.0,13.1,304.0,26.0,205.0,17.5,1.9,1.3,2.5,91.8,0.3,0.2,2.1,48.5,51.5,825.0,20.9,1196.0,18794244.0,77887.0,241.0,44791809.89,4016.1,11153.06,48281423.25,4125.5,11703.17,307.0,93.8,4.2,0.3,0.3,1.3,0.0,267.0,204.0,76.4,0.0,26.5,29.9,43.6,29.9,25.5,9.3,222.0,54.0,281.0,39.0,282.0,54.0,76.0,0,1
8850605,Whittier Regional Vocational,Public School,Haverhill,1830,"09,10,11,12",Whittier Regional Vocational Technical,8850000,318,338,316,338,0,1310,45.0,3.4,8.0,0.6,333.0,25.4,624.0,47.6,381.0,29.1,1.5,1.1,18.3,76.0,0.2,0.0,2.8,54.6,45.4,693.0,13.8,1327.0,9092041.0,83260.0,109.0,23273933.0,1272.1,18295.68,23353264.0,1278.0,18273.29,318.0,98.7,0.3,0.0,0.3,0.3,0.3,292.0,201.0,68.8,0.0,21.9,49.8,28.4,48.3,10.0,10.9,164.0,51.0,281.0,54.5,276.0,67.0,81.0,0,1
3420505,Wilmington High,Public School,Wilmington,1887,"09,10,11,12",Wilmington,3420000,211,215,233,230,2,891,21.0,2.4,6.0,0.7,116.0,13.0,173.0,19.4,72.0,8.1,2.4,5.2,3.0,87.5,0.1,0.1,1.7,49.4,50.6,428.0,14.5,876.0,19466899.0,71281.0,273.0,48418275.0,3429.8,14116.94,54433687.0,3511.4,15501.99,204.0,94.1,2.9,0.5,1.0,1.5,0.0,244.0,212.0,86.9,0.9,41.0,17.0,41.0,17.0,8.5,17.5,181.0,42.0,219.0,58.0,220.0,69.0,71.0,0,1
3430405,Murdock Academy for Success,Public School,Winchendon,1475,"06,07,08,09,10,11,12",Winchendon,3430000,7,5,11,5,0,28,0.0,0.0,0.0,0.0,10.0,35.7,21.0,75.0,17.0,60.7,0.0,0.0,0.0,92.9,0.0,0.0,7.1,64.3,35.7,4.0,12.0,28.0,7721372.0,76449.0,101.0,18378399.75,1340.4,13711.13,21208225.94,1530.7,13855.25,193.04054054054055,83.4718918918919,7.069459459459459,1.207297297297297,1.1256756756756756,7.082702702702703,0.042702702702702704,175.62191780821917,143.08797653958945,74.4982404692082,0.15249266862170088,32.550439882697944,32.0633431085044,35.23870967741935,30.900293255131963,12.958944281524927,13.473607038123166,140.24858757062148,50.57507507507508,167.36857142857144,50.83483483483484,166.0625,51.50445103857567,75.01474926253687,0,1
3430515,Murdock High School,Public School,Winchendon,1475,"09,10,11,12",Winchendon,3430000,78,84,60,67,0,289,10.0,3.5,2.0,0.7,62.0,21.5,138.0,47.8,107.0,37.0,2.1,3.1,8.0,84.1,0.3,0.0,2.4,53.6,46.4,148.0,15.2,325.0,7721372.0,76449.0,101.0,18378399.75,1340.4,13711.13,21208225.94,1530.7,13855.25,82.0,82.9,7.3,0.0,0.0,9.8,0.0,66.0,45.0,68.2,0.0,17.8,55.6,26.7,55.6,26.7,0.0,28.0,51.0,51.0,32.0,51.0,12.0,64.0,0,1
3440505,Winchester High School,Public School,Winchester,1890,"09,10,11,12",Winchester,3440000,359,297,334,278,0,1268,150.0,11.8,19.0,1.5,228.0,18.0,305.0,24.1,71.0,5.6,1.4,16.4,4.1,74.1,0.1,0.0,3.9,50.3,49.7,584.0,17.0,1223.0,24712152.0,74033.0,334.0,54348779.26,4488.2,12109.26,58361393.49,4559.3,12800.52,315.0,97.5,1.6,0.0,0.3,0.6,0.0,264.0,231.0,87.5,0.0,63.6,4.3,32.0,4.3,3.0,13.9,295.0,60.5,308.0,62.0,305.0,99.0,100.0,0,1
3460505,Winthrop High School,Public School,Winthrop,2152,"PK,09,10,11,12",Winthrop,3460000,147,165,126,125,0,576,82.0,14.2,23.0,4.0,104.0,18.1,229.0,39.8,153.0,26.6,1.9,1.7,11.8,81.4,0.5,0.0,2.6,49.8,50.2,295.0,18.3,737.0,9002723.0,59424.0,152.0,23260192.57,1920.4,12112.16,24584797.57,1959.3,12547.75,149.0,86.6,3.4,3.4,1.3,5.4,0.0,115.0,93.0,80.9,0.0,43.0,15.1,41.9,14.0,18.3,11.8,117.0,46.0,95.0,66.5,98.0,70.0,54.0,0,1
3470505,Woburn High,Public School,Woburn,1801,"09,10,11,12",Woburn,3470000,309,357,347,320,0,1333,234.0,17.6,60.0,4.5,190.0,14.3,470.0,35.3,293.0,22.0,6.1,6.4,11.9,73.8,0.1,0.2,1.6,49.1,50.8,621.0,16.4,1338.0,26650981.0,73237.0,364.0,68742713.31,4756.7,14451.77,74225432.37,4896.7,15158.26,351.0,88.6,4.6,0.9,0.9,5.1,0.0,300.0,229.0,76.3,0.0,34.9,24.9,40.2,24.5,15.3,17.9,260.0,52.0,306.0,47.0,305.0,28.0,81.0,0,1
3480503,Burncoat Senior High,Public School,Worcester,1606,"09,10,11,12",Worcester,3480000,242,305,251,211,14,1023,450.0,44.0,261.0,25.5,264.0,25.8,718.0,70.2,560.0,54.7,19.1,5.9,38.2,32.2,0.2,0.0,4.5,51.8,48.2,550.0,15.3,990.0,143116198.0,78256.0,1829.0,340051744.22,25025.6,13588.16,388759581.52,27965.8,13901.25,267.0,82.0,7.9,2.2,0.0,7.9,0.0,218.0,149.0,68.3,0.0,15.4,48.3,36.2,47.0,18.8,14.8,114.0,52.0,177.0,44.0,169.0,8.0,67.0,0,1
